wavelength (nm),Absorbance
614.0004272,0.055594172
613.0026245,0.055864487
612.0045166,0.056252379
611.0061035,0.056212161
610.0075073,0.056522898
609.0085449,0.057554532
608.0094604,0.057904772
607.0100098,0.057847247
606.0103149,0.058272995
605.0103149,0.058486369
604.0101318,0.058685001
603.0095825,0.058025438
602.0087891,0.058418758
601.0077515,0.058591139
600.0064697,0.057421234
599.0049438,0.058304083
598.0030518,0.05844612
597.0010376,0.057885282
595.9985962,0.058026355
594.9960327,0.0575579
593.9931641,0.058223207
592.9899902,0.057469513
591.9865723,0.058857728
590.9829102,0.057705611
590.0162354,0.058680143
589.0120239,0.058552805
588.0076294,0.059638008
587.0029297,0.059652887
585.9979858,0.060149383
584.9927368,0.060709108
583.9873657,0.061333466
582.9816284,0.062114809
582.0129395,0.063014232
581.0067139,0.063236147
580.0001831,0.063842535
578.9934692,0.063822865
577.9865112,0.065310717
577.0165405,0.065713018
576.0090942,0.066691093
575.0013428,0.067606591
573.9934082,0.067605376
572.9851074,0.069460765
572.0140381,0.06945274
571.005249,0.070741892
569.9962769,0.07192006
568.9869995,0.07221061
568.0149536,0.072609223
567.005188,0.072485723
565.9952393,0.073008507
564.9849854,0.073391147
564.0119629,0.073847547
563.0012207,0.074202582
561.9902954,0.074901655
561.0165405,0.074444607
560.005127,0.074639425
558.9934082,0.075109482
557.9814453,0.074347153
557.0067139,0.074541993
555.9943848,0.075476326
554.9816284,0.074073687
554.0062866,0.074020028
552.9931641,0.074104384
552.0172729,0.073761307
551.0036621,0.073532231
549.9898071,0.073749557
549.0132446,0.073068872
547.9989624,0.072548948
546.984314,0.072467215
546.0071411,0.072140701
544.9920654,0.072066374
544.0144043,0.071729571
542.9989014,0.071252666
541.9831543,0.071233667
541.0047607,0.07077501
539.9885254,0.070511751
539.0096436,0.070301093
537.992981,0.070068732
537.0137939,0.069969125
535.996582,0.069841899
535.0169067,0.06981983
533.9992065,0.069677547
532.9813843,0.069048546
532.0010376,0.068789527
530.9827271,0.068636879
530.0019531,0.068141371
528.9831543,0.068133861
528.0018921,0.068172321
526.982666,0.067377746
526.0009155,0.067325085
524.9812622,0.067269139
523.9990845,0.066832431
523.0167847,0.065972894
521.9963989,0.066049583
521.0136108,0.06594824
519.9927979,0.064792663
519.0095825,0.065187529
517.9883423,0.06427706
517.0046997,0.063904487
515.9830322,0.063244082
514.9989014,0.062534511
514.0146484,0.062538192
512.9923096,0.061851472
512.0075073,0.06095171
510.9847107,0.061096165
509.9995728,0.059875257
509.0142517,0.05930328
507.9908142,0.058769636
507.0050049,0.058392551
505.9811401,0.057282306
504.9949341,0.056750547
504.0085144,0.05585124
502.9839783,0.055649899
501.9971313,0.055792809
501.0101013,0.054818705
499.9849243,0.053994585
498.997467,0.053152334
498.0098572,0.05296528
496.9839783,0.052774098
495.9959412,0.051653557
495.0076904,0.051237445
493.9811707,0.050578501
492.9925232,0.050382931
492.0036621,0.049421716
491.0145569,0.049140044
489.9872742,0.048426941
488.9978333,0.048012059
488.0080872,0.048111063
487.0182495,0.046800692
485.9900513,0.046552844
484.9998169,0.045711342
484.0093384,0.045710679
483.0186768,0.044927932
481.989624,0.044448324
480.9985657,0.044352014
480.0072937,0.043410305
479.0157776,0.043231316
477.9860229,0.042528354
476.9941406,0.041789562
476.0020447,0.04102613
475.0098267,0.040646683
474.0173645,0.040559139
472.9865723,0.039273508
471.9937439,0.039099418
471.0006409,0.038188122
470.0074463,0.037892032
469.0140381,0.037508197
467.9821472,0.036708135
466.9883423,0.036504522
465.9943848,0.036068212
465.0001831,0.034846719
464.0057678,0.033865202
463.0112305,0.033841554
462.016449,0.033242192
460.9832153,0.033152919
459.9880981,0.032651052
458.9927673,0.032381553
457.9972229,0.031806067
457.0015564,0.030764781
456.0056458,0.030741274
455.009552,0.030282652
454.0133057,0.029979086
453.0168762,0.029437574
451.9818726,0.029429208
450.9851074,0.029208127
449.9880676,0.028844642
448.9908752,0.027923398
447.9934998,0.027597202
446.9959717,0.02706752
445.9981689,0.026519196
445.0002747,0.026454043
444.0021362,0.025532689
443.0038757,0.025303978
442.0054016,0.025442101
441.0067444,0.024798956
440.0079346,0.024234572
439.0089417,0.023805598
438.0097351,0.023390271
437.010376,0.023080617
436.0108643,0.022628674
435.0111084,0.02306645
434.0112,0.022489235
433.0111694,0.02166535
432.0108643,0.021430181
431.0104675,0.021434288
430.0097961,0.021099584
429.0090942,0.020387134
428.0081177,0.020212587
427.0069885,0.019545289
426.0056458,0.019416528
425.0041809,0.01947224
424.0025635,0.018971164
423.0006714,0.018770425
421.9987183,0.018384079
420.996582,0.018397769
419.9942322,0.018217325
418.9916687,0.01838775
417.9889832,0.017865643
416.9861755,0.017650694
415.9831238,0.017044444
415.0185547,0.016560357
414.0151672,0.017436013
413.0116272,0.016714424
412.0079651,0.016592845
411.0041199,0.016182581
410.000061,0.015906969
408.9958191,0.015809374
407.9914856,0.015785402
406.986969,0.014545576
405.9822998,0.015422753
405.0160828,0.015658742
404.0110168,0.014130448
403.0058594,0.01443223
402.0005188,0.014234621
400.9949646,0.014470205
399.9892883,0.01352348
398.9834595,0.013610492
398.0161438,0.013464199
397.0100098,0.013118398
396.0036621,0.013739468
394.9971619,0.013684673
393.9905396,0.013613511
392.9837036,0.012699408
392.0154724,0.012658388
391.0083618,0.012679817
390.0010681,0.011770307
388.9936523,0.011951498
387.9860229,0.01136707
387.0170593,0.011927285
386.0091553,0.011697171
385.0010986,0.011193772
383.9928589,0.011634285
382.9844666,0.011009631
382.0147095,0.011217731
381.006012,0.010478254
379.9971924,0.010779181
378.9881897,0.01109808
378.0178528,0.010567683
377.0085754,0.010835415
375.999115,0.01055763
374.989502,0.010575613
374.0185547,0.010165108
373.008667,0.010283761
371.9985962,0.009630661
370.9883728,0.009890428
370.0169067,0.009618381
369.0063782,0.009958412
367.9957275,0.01004384
366.9848938,0.009523936
366.0128174,0.009511129
365.0017395,0.00999674
363.9904785,0.009829788
363.0179749,0.009388561
362.0064697,0.009101153
360.994751,0.009843662
359.9828796,0.009358936
359.0098267,0.0095097
357.9977417,0.009695244
356.9854431,0.00923382
356.0119629,0.008799486
354.9994202,0.008754898
353.9866943,0.009730107
353.0128174,0.009265499
351.9998474,0.008550403
350.9866943,0.009010282
