wavelength (nm),Absorbance
701.9984131,0.066678837
700.9904175,0.066948116
699.9821167,0.067080349
699.0094604,0.067131013
698.0004883,0.067700759
696.9912109,0.067136154
696.0176392,0.068338014
695.0076294,0.068998784
693.9973755,0.06865783
692.9867554,0.069969758
692.0119629,0.069408126
691.0006714,0.07090427
689.9891357,0.070584655
689.0133667,0.071283661
688.0011597,0.072307825
686.9885864,0.072425529
686.0118408,0.072887003
684.9987793,0.073372878
683.9852295,0.073827818
683.0075684,0.074067853
681.9934082,0.074183419
681.0151978,0.075652935
680.0003662,0.0760732
678.9853516,0.076042168
678.0062256,0.076927885
676.9904175,0.078234583
676.0106812,0.077232353
674.9943237,0.07812044
674.0139771,0.078589655
672.9970093,0.080373228
672.0160522,0.082192153
670.9984741,0.081497528
670.0168457,0.083210014
668.9986572,0.08279144
668.0165405,0.084639288
666.9976196,0.084958464
666.0148926,0.087029494
664.9953613,0.087895647
664.0120239,0.088298209
662.9919434,0.090821855
662.0079346,0.089986436
660.9873047,0.092094608
660.0027466,0.094537511
659.0178833,0.095637411
657.9962769,0.09823817
657.0108643,0.098551787
655.9885864,0.100727968
655.0026245,0.102732994
654.0162964,0.104644306
652.993103,0.107759118
652.0062866,0.108546168
650.9825439,0.111102551
649.9950562,0.1141451
649.0073242,0.117360257
647.982666,0.12035124
646.9943237,0.123646535
646.0057373,0.126707867
645.0167847,0.131486744
643.9909668,0.133770347
643.0014648,0.139144748
642.0117188,0.144137636
640.9849854,0.148802996
639.9946899,0.154162154
639.0039673,0.160788208
638.0131226,0.16541338
636.9852295,0.172480688
635.9937134,0.181582689
635.0020142,0.186885715
634.0099487,0.19504495
633.0176392,0.203120694
631.9882813,0.21185948
630.9954224,0.221533299
630.0022583,0.229625061
629.0087891,0.238403291
628.0151367,0.248416007
626.984314,0.259188205
625.9900513,0.267888188
624.9954834,0.276560485
624.0006104,0.286692321
623.0055542,0.2945382
622.0101929,0.304191113
621.0145264,0.312827826
619.9817505,0.321316451
618.9855347,0.329483092
617.9890137,0.335875303
616.9923096,0.342706651
615.9953003,0.348587304
614.9980469,0.35596326
614.0004272,0.36116758
613.0026245,0.366250098
612.0045166,0.370901167
611.0061035,0.375743091
610.0075073,0.379797697
609.0085449,0.383135974
608.0094604,0.386843443
607.0100098,0.38891691
606.0103149,0.392371535
605.0103149,0.394550264
604.0101318,0.395421505
603.0095825,0.396423578
602.0087891,0.399875701
601.0077515,0.401429594
600.0064697,0.401157439
599.0049438,0.403857291
598.0030518,0.404826254
597.0010376,0.405966252
595.9985962,0.406612903
594.9960327,0.407549262
593.9931641,0.410125613
592.9899902,0.412193507
591.9865723,0.413639009
590.9829102,0.415776402
590.0162354,0.419111788
589.0120239,0.420126021
588.0076294,0.425316751
587.0029297,0.428530902
585.9979858,0.433570325
584.9927368,0.436466396
583.9873657,0.442409009
582.9816284,0.446368873
582.0129395,0.453536868
581.0067139,0.45860669
580.0001831,0.464791715
578.9934692,0.470604718
577.9865112,0.477134138
577.0165405,0.483608306
576.0090942,0.490100175
575.0013428,0.499510199
573.9934082,0.505383253
572.9851074,0.514022708
572.0140381,0.518102467
571.005249,0.526631117
569.9962769,0.534774005
568.9869995,0.540620148
568.0149536,0.547188282
567.005188,0.552681565
565.9952393,0.557293356
564.9849854,0.563629389
564.0119629,0.569293797
563.0012207,0.572637022
561.9902954,0.578070104
561.0165405,0.582292497
560.005127,0.584772229
558.9934082,0.588003755
557.9814453,0.591728032
557.0067139,0.594635785
555.9943848,0.598023057
554.9816284,0.599224746
554.0062866,0.602422714
552.9931641,0.602619588
552.0172729,0.60400492
551.0036621,0.604609132
549.9898071,0.607051253
549.0132446,0.607115507
547.9989624,0.607566357
546.984314,0.608670473
546.0071411,0.608935177
544.9920654,0.609600663
544.0144043,0.610562086
542.9989014,0.610556603
541.9831543,0.611069322
541.0047607,0.611139298
539.9885254,0.611953318
539.0096436,0.612487435
537.992981,0.614358664
537.0137939,0.614590466
535.996582,0.614975393
535.0169067,0.616207719
533.9992065,0.617677569
532.9813843,0.617943525
532.0010376,0.618184447
530.9827271,0.619734168
530.0019531,0.620419204
528.9831543,0.621343792
528.0018921,0.622633159
526.982666,0.622588575
526.0009155,0.623238981
524.9812622,0.62374568
523.9990845,0.623516381
523.0167847,0.623494804
521.9963989,0.622926533
521.0136108,0.62406069
519.9927979,0.621438026
519.0095825,0.621853054
517.9883423,0.620248258
517.0046997,0.618980169
515.9830322,0.617552459
514.9989014,0.61601907
514.0146484,0.613321245
512.9923096,0.610281467
512.0075073,0.60917151
510.9847107,0.606294096
509.9995728,0.604429007
509.0142517,0.601350844
507.9908142,0.598170817
507.0050049,0.594021022
505.9811401,0.592137456
504.9949341,0.587973177
504.0085144,0.585347652
502.9839783,0.581796706
501.9971313,0.57838279
501.0101013,0.575129569
499.9849243,0.570440292
498.997467,0.568206906
498.0098572,0.564201593
496.9839783,0.560799599
495.9959412,0.557515264
495.0076904,0.553493857
493.9811707,0.549420714
492.9925232,0.545823157
492.0036621,0.541954994
491.0145569,0.538643599
489.9872742,0.534196913
488.9978333,0.530758917
488.0080872,0.526456177
487.0182495,0.522774458
485.9900513,0.519504368
484.9998169,0.515051127
484.0093384,0.511095703
483.0186768,0.507107079
481.989624,0.502521157
480.9985657,0.498633385
480.0072937,0.493590027
479.0157776,0.489081711
477.9860229,0.48470676
476.9941406,0.479062825
476.0020447,0.473828584
475.0098267,0.469523311
474.0173645,0.464432806
472.9865723,0.458635241
471.9937439,0.45349589
471.0006409,0.449090689
470.0074463,0.444117874
469.0140381,0.439045996
467.9821472,0.432985216
466.9883423,0.427937239
465.9943848,0.421970725
465.0001831,0.416396678
464.0057678,0.411344588
463.0112305,0.405611813
462.016449,0.401007265
460.9832153,0.395855188
459.9880981,0.390699863
458.9927673,0.385811746
457.9972229,0.381562829
457.0015564,0.375989169
456.0056458,0.371112227
455.009552,0.365489185
454.0133057,0.361833274
453.0168762,0.355971038
451.9818726,0.352080137
450.9851074,0.347880304
449.9880676,0.342432439
448.9908752,0.33647126
447.9934998,0.332810313
446.9959717,0.328038096
445.9981689,0.323627561
445.0002747,0.319250256
444.0021362,0.313779354
443.0038757,0.309859544
442.0054016,0.305748314
441.0067444,0.30133456
440.0079346,0.297275513
439.0089417,0.292173624
438.0097351,0.288114071
437.010376,0.283948004
436.0108643,0.280120581
435.0111084,0.276409805
434.0112,0.272211403
433.0111694,0.267984569
432.0108643,0.265214235
431.0104675,0.261262953
430.0097961,0.257354438
429.0090942,0.253692895
428.0081177,0.249721453
427.0069885,0.246219188
426.0056458,0.242922217
425.0041809,0.240040407
424.0025635,0.235942647
423.0006714,0.232766241
421.9987183,0.229500338
420.996582,0.226526931
419.9942322,0.223473445
418.9916687,0.21978724
417.9889832,0.217302322
416.9861755,0.21385251
415.9831238,0.210915268
415.0185547,0.208104268
414.0151672,0.205212131
413.0116272,0.201688141
412.0079651,0.199012205
411.0041199,0.196479082
410.000061,0.193578512
408.9958191,0.191002533
407.9914856,0.18840526
406.986969,0.185420021
405.9822998,0.182644516
405.0160828,0.181757987
404.0110168,0.177953512
403.0058594,0.175938591
402.0005188,0.173914835
400.9949646,0.171553373
399.9892883,0.169207126
398.9834595,0.167342156
398.0161438,0.165338114
397.0100098,0.162229925
396.0036621,0.160452142
394.9971619,0.158389613
393.9905396,0.156399235
392.9837036,0.153967455
392.0154724,0.151966602
391.0083618,0.150123358
390.0010681,0.148022339
388.9936523,0.146226138
387.9860229,0.144273803
387.0170593,0.142170474
386.0091553,0.141227841
385.0010986,0.138623327
383.9928589,0.137135446
382.9844666,0.135429263
382.0147095,0.13413693
381.006012,0.131798461
379.9971924,0.13031435
378.9881897,0.128802285
378.0178528,0.12694411
377.0085754,0.126294032
375.999115,0.12485522
374.989502,0.122563668
374.0185547,0.121696554
373.008667,0.119943455
371.9985962,0.118343078
370.9883728,0.11654371
370.0169067,0.115750194
369.0063782,0.114341356
367.9957275,0.113377117
366.9848938,0.112128601
366.0128174,0.110721894
365.0017395,0.109764911
363.9904785,0.107904382
363.0179749,0.106804133
362.0064697,0.10556566
360.994751,0.104358889
359.9828796,0.103177384
359.0098267,0.101748705
357.9977417,0.101035014
356.9854431,0.100145154
356.0119629,0.099001668
354.9994202,0.097526856
353.9866943,0.096840091
353.0128174,0.09615282
351.9998474,0.094640441
350.9866943,0.093902625
