wavelength (nm),Absorbance
462.016449,0.20180957
460.9832153,0.199556708
459.9880981,0.196397871
458.9927673,0.193802446
457.9972229,0.192011222
457.0015564,0.188998863
456.0056458,0.18648015
455.009552,0.183921576
454.0133057,0.181535929
453.0168762,0.178861857
451.9818726,0.17722097
450.9851074,0.175432891
449.9880676,0.172508642
448.9908752,0.169202119
447.9934998,0.167460516
446.9959717,0.165192828
445.9981689,0.163001984
445.0002747,0.16092366
444.0021362,0.158177584
443.0038757,0.156272277
442.0054016,0.154717773
441.0067444,0.152511954
440.0079346,0.150035113
439.0089417,0.147880837
438.0097351,0.145755455
437.010376,0.143832654
436.0108643,0.141595438
435.0111084,0.140204638
434.0112,0.137821868
433.0111694,0.135862455
432.0108643,0.133823216
431.0104675,0.13240929
430.0097961,0.130852163
429.0090942,0.128775433
428.0081177,0.127479672
427.0069885,0.125284568
426.0056458,0.12350829
425.0041809,0.122136407
424.0025635,0.120010912
423.0006714,0.118805513
421.9987183,0.11674878
420.996582,0.116069205
419.9942322,0.114046298
418.9916687,0.112670519
417.9889832,0.11093165
416.9861755,0.109332182
415.9831238,0.108098105
415.0185547,0.106522515
414.0151672,0.105308071
413.0116272,0.103434369
412.0079651,0.101972468
411.0041199,0.100844257
410.000061,0.099546783
408.9958191,0.098139487
407.9914856,0.097364604
406.986969,0.095393151
405.9822998,0.093664221
405.0160828,0.093402356
404.0110168,0.091967233
403.0058594,0.090041697
402.0005188,0.08916083
400.9949646,0.088223509
399.9892883,0.087010138
398.9834595,0.085916229
398.0161438,0.08500313
397.0100098,0.083184779
396.0036621,0.082925335
394.9971619,0.081504397
393.9905396,0.080349468
392.9837036,0.079569437
392.0154724,0.07807254
391.0083618,0.077231921
390.0010681,0.075452246
388.9936523,0.075239547
387.9860229,0.073840708
387.0170593,0.072922677
386.0091553,0.072440669
385.0010986,0.070703171
383.9928589,0.07023561
382.9844666,0.06921804
382.0147095,0.068422608
381.006012,0.06725122
379.9971924,0.065976508
378.9881897,0.065796562
378.0178528,0.064672537
377.0085754,0.064589925
375.999115,0.06258519
374.989502,0.061932277
374.0185547,0.061043102
373.008667,0.061051533
371.9985962,0.060186431
370.9883728,0.059145093
370.0169067,0.058348224
369.0063782,0.058571026
367.9957275,0.056740399
366.9848938,0.056341786
366.0128174,0.05554251
365.0017395,0.05482417
363.9904785,0.054479484
363.0179749,0.054068986
362.0064697,0.052710526
360.994751,0.052164394
359.9828796,0.051557239
359.0098267,0.050377
357.9977417,0.050392177
356.9854431,0.049690742
356.0119629,0.049082074
354.9994202,0.048892275
353.9866943,0.048039582
353.0128174,0.047528863
351.9998474,0.046839818
350.9866943,0.046503142
